"Year","Depletion","Ensemble.Model","Region"
1984,0.796903162379158,"2","Region 1"
1985,0.80634413262542,"2","Region 1"
1986,0.805795989920018,"2","Region 1"
1987,0.794889539526218,"2","Region 1"
1988,0.8019360452469,"2","Region 1"
1989,0.770053166897827,"2","Region 1"
1990,0.736693763721593,"2","Region 1"
1991,0.752168802820843,"2","Region 1"
1992,0.774778728695779,"2","Region 1"
1993,0.774793775778028,"2","Region 1"
1994,0.777609294079224,"2","Region 1"
1995,0.775986961245925,"2","Region 1"
1996,0.785275653464216,"2","Region 1"
1997,0.782741683411476,"2","Region 1"
1998,0.791508291215906,"2","Region 1"
1999,0.766606858456142,"2","Region 1"
2000,0.766386267560528,"2","Region 1"
2001,0.740510992275698,"2","Region 1"
2002,0.713815087810774,"2","Region 1"
2003,0.675691556680528,"2","Region 1"
2004,0.669242031760333,"2","Region 1"
2005,0.69021140166316,"2","Region 1"
2006,0.691948636581676,"2","Region 1"
2007,0.672994396866743,"2","Region 1"
2008,0.648430365875931,"2","Region 1"
2009,0.654866706713342,"2","Region 1"
2010,0.658834907270452,"2","Region 1"
2011,0.64270516450087,"2","Region 1"
2012,0.665503691564906,"2","Region 1"
2013,0.657195217732786,"2","Region 1"
2014,0.667269734161329,"2","Region 1"
2015,0.666806127703399,"2","Region 1"
2016,0.635251131973217,"2","Region 1"
2017,0.621825606621333,"2","Region 1"
2018,0.618442288512104,"2","Region 1"
2019,0.605481977575438,"2","Region 1"
2020,0.571659215101838,"2","Region 1"
2021,0.594625314605829,"2","Region 1"
2022,0.6690119302539,"2","Region 1"
1954,1,"3","Region 1"
1955,0.989697802197802,"3","Region 1"
1956,0.977771802455857,"3","Region 1"
1957,0.973545937737282,"3","Region 1"
1958,0.965793717840412,"3","Region 1"
1959,0.952317195630344,"3","Region 1"
1960,0.934445428747316,"3","Region 1"
1961,0.912472022477261,"3","Region 1"
1962,0.88484741264927,"3","Region 1"
1963,0.844164919636618,"3","Region 1"
1964,0.816609400930276,"3","Region 1"
1965,0.810533449511085,"3","Region 1"
1966,0.807924781732707,"3","Region 1"
1967,0.771921237067527,"3","Region 1"
1968,0.712270293734626,"3","Region 1"
1969,0.665092175227401,"3","Region 1"
1970,0.652680719440944,"3","Region 1"
1971,0.631712713790216,"3","Region 1"
1972,0.592851375690951,"3","Region 1"
1973,0.55576330118743,"3","Region 1"
1974,0.491903905175151,"3","Region 1"
1975,0.452910766464374,"3","Region 1"
1976,0.50741806495011,"3","Region 1"
1977,0.594613677627597,"3","Region 1"
1978,0.617875373788021,"3","Region 1"
1979,0.591857091040987,"3","Region 1"
1980,0.56647830605352,"3","Region 1"
1981,0.523144876325088,"3","Region 1"
1982,0.498425433005923,"3","Region 1"
1983,0.503731343283582,"3","Region 1"
1984,0.540927992996279,"3","Region 1"
1985,0.562148209228122,"3","Region 1"
1986,0.568164753834603,"3","Region 1"
1987,0.556333856072487,"3","Region 1"
1988,0.570315194151321,"3","Region 1"
1989,0.530914502356234,"3","Region 1"
1990,0.480902590636341,"3","Region 1"
1991,0.485631481546143,"3","Region 1"
1992,0.502683191720437,"3","Region 1"
1993,0.503539419717454,"3","Region 1"
1994,0.505919115437774,"3","Region 1"
1995,0.508599936189344,"3","Region 1"
1996,0.525921477795888,"3","Region 1"
1997,0.52669227343576,"3","Region 1"
1998,0.540402969247084,"3","Region 1"
1999,0.516926193189011,"3","Region 1"
2000,0.523367117117117,"3","Region 1"
2001,0.498882756764033,"3","Region 1"
2002,0.459387955487672,"3","Region 1"
2003,0.418855253910825,"3","Region 1"
2004,0.406121975728531,"3","Region 1"
2005,0.426679907315458,"3","Region 1"
2006,0.437127177284658,"3","Region 1"
2007,0.425301154072951,"3","Region 1"
2008,0.40393366257629,"3","Region 1"
2009,0.40410703719126,"3","Region 1"
2010,0.396467517157172,"3","Region 1"
2011,0.380568006029114,"3","Region 1"
2012,0.409214884083382,"3","Region 1"
2013,0.401625485147754,"3","Region 1"
2014,0.409858871336787,"3","Region 1"
2015,0.419274004270563,"3","Region 1"
2016,0.392705621005481,"3","Region 1"
2017,0.374885785145542,"3","Region 1"
2018,0.367543094650511,"3","Region 1"
2019,0.357436735614045,"3","Region 1"
2020,0.321222756186564,"3","Region 1"
2021,0.323261117445838,"3","Region 1"
2022,0.391007124975929,"3","Region 1"
1954,1,"4","Region 1"
1955,0.996173164314757,"4","Region 1"
1956,0.992563482466747,"4","Region 1"
1957,0.991844683829347,"4","Region 1"
1958,0.989741710936069,"4","Region 1"
1959,0.984903038342493,"4","Region 1"
1960,0.976997159287743,"4","Region 1"
1961,0.968818921590995,"4","Region 1"
1962,0.961161853040402,"4","Region 1"
1963,0.948179218303146,"4","Region 1"
1964,0.9400267439269,"4","Region 1"
1965,0.939299583254404,"4","Region 1"
1966,0.938900984849339,"4","Region 1"
1967,0.920668316831683,"4","Region 1"
1968,0.890836221263988,"4","Region 1"
1969,0.869865606662881,"4","Region 1"
1970,0.870360073463748,"4","Region 1"
1971,0.859446248130449,"4","Region 1"
1972,0.838993808956506,"4","Region 1"
1973,0.821629922584988,"4","Region 1"
1974,0.787410814870447,"4","Region 1"
1975,0.769214950388155,"4","Region 1"
1976,0.810042454260588,"4","Region 1"
1977,0.861702127659574,"4","Region 1"
1978,0.868290564262188,"4","Region 1"
1979,0.848693956383956,"4","Region 1"
1980,0.831917306910352,"4","Region 1"
1981,0.804882817273149,"4","Region 1"
1982,0.794877178249003,"4","Region 1"
1983,0.810501371913195,"4","Region 1"
1984,0.839036122708296,"4","Region 1"
1985,0.848038886275564,"4","Region 1"
1986,0.84620694415683,"4","Region 1"
1987,0.833731782446784,"4","Region 1"
1988,0.839842383828021,"4","Region 1"
1989,0.817778968128363,"4","Region 1"
1990,0.805134587695536,"4","Region 1"
1991,0.813907546424338,"4","Region 1"
1992,0.821568958958536,"4","Region 1"
1993,0.820846575841616,"4","Region 1"
1994,0.822746789767573,"4","Region 1"
1995,0.821289594520974,"4","Region 1"
1996,0.828163881105864,"4","Region 1"
1997,0.825722077123982,"4","Region 1"
1998,0.830070947789703,"4","Region 1"
1999,0.807782623280778,"4","Region 1"
2000,0.810416051932723,"4","Region 1"
2001,0.79331514324693,"4","Region 1"
2002,0.766514316164866,"4","Region 1"
2003,0.735696783477889,"4","Region 1"
2004,0.72204,"4","Region 1"
2005,0.728944025110231,"4","Region 1"
2006,0.730431790813693,"4","Region 1"
2007,0.717270935116139,"4","Region 1"
2008,0.698786358893628,"4","Region 1"
2009,0.704374141324125,"4","Region 1"
2010,0.70940530003865,"4","Region 1"
2011,0.703115769702661,"4","Region 1"
2012,0.720455342039896,"4","Region 1"
2013,0.707387281991287,"4","Region 1"
2014,0.708023807062368,"4","Region 1"
2015,0.710740333410512,"4","Region 1"
2016,0.692277076157673,"4","Region 1"
2017,0.677089071055957,"4","Region 1"
2018,0.666710645666694,"4","Region 1"
2019,0.65702303220417,"4","Region 1"
2020,0.627843357691587,"4","Region 1"
2021,0.636586205577445,"4","Region 1"
2022,0.7010448321781,"4","Region 1"
1954,1,"5","Region 1"
1955,0.991045432782515,"5","Region 1"
1956,0.981024592866091,"5","Region 1"
1957,0.977841926603052,"5","Region 1"
1958,0.971625374059796,"5","Region 1"
1959,0.960183109368917,"5","Region 1"
1960,0.944426481286881,"5","Region 1"
1961,0.925676741884118,"5","Region 1"
1962,0.90328281220149,"5","Region 1"
1963,0.86899051868377,"5","Region 1"
1964,0.845207739613019,"5","Region 1"
1965,0.840664252827321,"5","Region 1"
1966,0.839609573130448,"5","Region 1"
1967,0.807392197125257,"5","Region 1"
1968,0.753076384655332,"5","Region 1"
1969,0.709982279976373,"5","Region 1"
1970,0.700505244659234,"5","Region 1"
1971,0.681379070978192,"5","Region 1"
1972,0.644961099506554,"5","Region 1"
1973,0.609948996061721,"5","Region 1"
1974,0.54800393590104,"5","Region 1"
1975,0.511353794012427,"5","Region 1"
1976,0.569446007276546,"5","Region 1"
1977,0.658184592926813,"5","Region 1"
1978,0.68077964904016,"5","Region 1"
1979,0.654661330961909,"5","Region 1"
1980,0.629294463656637,"5","Region 1"
